case_id,question,target_file_name,target_page_no,file_hit@1,page_hit@1,page_hit@3,page_hit@5,mrr,retrieved,chunk_size,chunk_overlap,strategy,rerank,latency_ms,cost_usd,total_tokens
18,"2023년 벤처투자 회복을 위해 변화된 '복수의결권' 시행과 전면 네거티브 규제특례 적용에 대해 자세히 설명하고, 이러한 변경들의 주요 성과가 무엇이었는지 설명해 주세요.",2024년 주요업무 추진계획.pdf,3,1,0,0,1,0.25,"[{""rank"": 1, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 14}, {""rank"": 2, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 13}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 3}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 3}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 1}]",700,100,mmr,False,517.8313857135696,0.0,0
19,"2024년 세계경제 성장 및 교역 전망치를 바탕으로 미국, 중국, 독일, 대만의 경제 성장률 전망이 어떻게 달라지는지 설명해주세요.",2024년 주요업무 추진계획.pdf,4,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 4}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 4}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 5}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 10}]",700,100,mmr,False,517.8313857135696,0.0,0
20,"정부의 소상공인 지원과 관련해 '대환대출', '일시적 경영 애로자금'의 확대 예산 규모와 시행 연도, 그리고 이를 통해 예상되는 저금리 대출 지원 규모는 어떻게 변화하는지 설명해주세요.",2024년 주요업무 추진계획.pdf,6,0,0,1,1,0.5,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 29}, {""rank"": 2, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 3, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 8}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 17}]",700,100,mmr,False,517.8313857135696,0.0,0
21,"2024년에 수립된 자영업자 고용보험 가입 진흥 방안 중, 정부의 지원 총액과 정부가 지원하는 보험료 비율의 변화를 설명하시오.",2024년 주요업무 추진계획.pdf,8,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 8}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 18}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 29}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 17}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 10}]",700,100,mmr,False,517.8313857135696,0.0,0
22,"2024년에 신설할 'K-스카우터' 제도는 어떤 목적을 가진 제도이며, 이를 통해 어떤 활동이 추진될 예정인가요?",2024년 주요업무 추진계획.pdf,12,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 12}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 27}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 5}, {""rank"": 4, ""source"": ""(\ubcf4\ub3c4\uc790\ub8cc)2024\ub144+\uad50\uc721\ubd80+\uc8fc\uc694\uc815\ucc45+\ucd94\uc9c4\uacc4\ud68d+\ubc1c\ud45c_\ubcf4\ub3c4\uc790\ub8cc.pdf"", ""page_no"": 1}, {""rank"": 5, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 13}]",700,100,mmr,False,517.8313857135696,0.0,0
23,"ESG 대응 방안 중, '민·관 합동지원단'의 역할은 무엇인가요? 그리고 이를 통해 중소기업의 ESG 대응을 어떻게 도울 수 있는지 설명해주세요.",2024년 주요업무 추진계획.pdf,15,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 15}, {""rank"": 2, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 7}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 14}, {""rank"": 4, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 14}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 5}]",700,100,mmr,False,517.8313857135696,0.0,0
24,"앙골라와 유럽연합(EU)이 고위급 파트너십을 체결한 후 2023년 12월까지 제6차 장관급 회의를 가질 계획이라고 했을 때, 이들의 공동 목표는 무엇이고 EU가 제공하는 금융 지원의 규모는 어느 정도인가요?",외교부-2024년 앙골라개황(저).pdf,20,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 20}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 19}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 43}]",700,100,mmr,False,517.8313857135696,0.0,0
25,"앙골라가 2023년에 다른 유럽 국가들과 회담을 진행하였는데, 이 중에서 특히 어느 국가의 총리와 정상급 교류를 가졌나요? 그리고 2023년 11월에 사우디-아프리카 정상회의 계기에 사우디개발기금과 앙골라 정부는 어떤 사업에 대한 계약을 체결하였나요?",외교부-2024년 앙골라개황(저).pdf,20,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 20}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 19}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 9}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 18}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}]",700,100,mmr,False,517.8313857135696,0.0,0
26,앙골라의 TAAG항공이 연결한 국내외 노선 개수와 이에 대한 유럽연합의 안전 조치가 일어난 시기 그리고 신국제공항의 개항 시기와 예정된 운항 계획을 각각 설명해주세요.,외교부-2024년 앙골라개황(저).pdf,22,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 43}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 12}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 29}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 30}]",700,100,mmr,False,517.8313857135696,0.0,0
27,수도 루안다를 중심으로 구축된 앙골라의 주요 교통 인프라와 그것이 앙골라 경제에 미친 영향에 대해 설명해주세요.,외교부-2024년 앙골라개황(저).pdf,22,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 16}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 3}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 21}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 30}]",700,100,mmr,False,517.8313857135696,0.0,0
28,"앙골라 정부의 외국인투자 유치법 개정에는 어떤 주요한 변화가 있었고, 그 변화로 인해 앞으로 앙골라 경제는 어떻게 바뀔 것으로 예상되나요?",외교부-2024년 앙골라개황(저).pdf,23,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 16}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 23}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 36}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}]",700,100,mmr,False,517.8313857135696,0.0,0
29,"앙골라의 2022년 기준 원유 확인 매장량과 일산량, 주요 원유 수출 대상국을 각각 명시하고, 2023년 예상 원유 수출량과 원유 수출액의 변화는 어떠한가?",외교부-2024년 앙골라개황(저).pdf,25,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 25}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 8}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 6}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 19}]",700,100,mmr,False,517.8313857135696,0.0,0
30,앙골라의 소득 불균형 지표는 어떠한가? 그리고 UNDP 인간개발지수(HDI) 조사 결과 앙골라는 어떠한 변화를 보였는가?,외교부-2024년 앙골라개황(저).pdf,32,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 32}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 24}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 29}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 29}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 30}]",700,100,mmr,False,517.8313857135696,0.0,0
31,"2023년 기준 앙골라와의 교역규모는 얼마이며, 대앙골라 누계 투자액은 2022년 기준으로 얼마인가요?",외교부-2024년 앙골라개황(저).pdf,36,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 36}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 19}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 7}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 37}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 22}]",700,100,mmr,False,517.8313857135696,0.0,0
32,앙골라를 중심으로 한 1994년 11월의 루사카 평화협정의 주요 내용은 무엇인가요?,외교부-2024년 앙골라개황(저).pdf,44,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 44}, {""rank"": 2, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 45}, {""rank"": 3, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 18}, {""rank"": 4, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 18}, {""rank"": 5, ""source"": ""\uc678\uad50\ubd80-2024\ub144 \uc559\uace8\ub77c\uac1c\ud669(\uc800).pdf"", ""page_no"": 3}]",700,100,mmr,False,517.8313857135696,0.0,0
33,"청년농 우대보증 한도를 5억으로 정하고 후계농 정책자금으로 3억을 사용한 후, 다른 정책자금으로 남은 2억을 사용하려면 우대보증이 적용되는지, 적용되지 않는다면 어떤 보증이 적용되는지?",240319 알기쉬운 청년농신보 책자(최종본)★_배포용.pdf,22,1,0,0,0,0.0,"[{""rank"": 1, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 2, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 14}, {""rank"": 3, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 18}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 31}, {""rank"": 5, ""source"": ""2024\ub144 \uc8fc\uc694\uc5c5\ubb34 \ucd94\uc9c4\uacc4\ud68d.pdf"", ""page_no"": 17}]",700,100,mmr,False,517.8313857135696,0.0,0
34,"금융기관에서 담보 설정시 대출가능 금액이 토지와 시설물에서 각각 시세의 80%, 60% 수준인 이유와 이에 대한 기준을 어떻게 정하는지 설명해주세요",240319 알기쉬운 청년농신보 책자(최종본)★_배포용.pdf,25,1,0,0,0,0.0,"[{""rank"": 1, ""source"": ""240319 \uc54c\uae30\uc26c\uc6b4 \uccad\ub144\ub18d\uc2e0\ubcf4 \ucc45\uc790(\ucd5c\uc885\ubcf8)\u2605_\ubc30\ud3ec\uc6a9.pdf"", ""page_no"": 8}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 31}, {""rank"": 3, ""source"": ""240418 \ub3c4\ub85c\ud130\ub110 \uacb0\ub85c\ub300\ucc45 \uac00\uc774\ub4dc\ub77c\uc778(\ucd5c\uc885).pdf"", ""page_no"": 8}, {""rank"": 4, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 15}, {""rank"": 5, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 21}]",700,100,mmr,False,517.8313857135696,0.0,0
0,"2023년 국가재정운용계획 수립 절차 중, 분야별·지역별 예산협의회 및 간담회 개최 시기와 국회 제출 시기는 언제인가요?",2023_2027 국가재정운용계획 주요내용.pdf,3,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 3}, {""rank"": 2, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 1}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 5}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 24}, {""rank"": 5, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 6}]",700,100,mmr,True,27557.687345714243,0.0,0
1,"불요불급한 자산을 처분하여 회수하는 자금은 어떻게 활용되는지, 그리고 공공기관의 재무건전성 관리 강화를 위해 '22~'26년 재정건전화계획 수정계획을 수립하는 것 외에 어떤 방법이 적용되는지 설명해주세요.",2023_2027 국가재정운용계획 주요내용.pdf,22,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 22}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 3, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 24}, {""rank"": 4, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 1}, {""rank"": 5, ""source"": ""(240411\ubcf4\ub3c4\uc790\ub8cc) \uc7ac\uc815\ub3d9\ud5a5 4\uc6d4\ud638.pdf"", ""page_no"": 1}]",700,100,mmr,True,27557.687345714243,0.0,0
2,"북한의 위협에 대응하기 위해 강화해야하는 한국형 3축체계와는 무엇이며, 이를 통해 향상시키려는 국방 분야의 세부적인 전투능력은 무엇인가요?",2023_2027 국가재정운용계획 주요내용.pdf,33,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2023_2027 \uad6d\uac00\uc7ac\uc815\uc6b4\uc6a9\uacc4\ud68d \uc8fc\uc694\ub0b4\uc6a9.pdf"", ""page_no"": 33}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 5}, {""rank"": 3, ""source"": ""\uc81c4\ucc28(24_28)+\ud559\uad50\ub3c4\uc11c\uad00+\uc9c4\ud765+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 30}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 11}, {""rank"": 5, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 9}]",700,100,mmr,True,27557.687345714243,0.0,0
3,사업비 정산에 대한 절차 중 국고지원금 집행 시점과 사업종료 후 발생이자에 대한 처리 방안에 대해서 설명하시오.,2024년+국립대학+육성사업+기본계획.pdf,19,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 19}, {""rank"": 2, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 18}, {""rank"": 3, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 2}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 9}, {""rank"": 5, ""source"": ""(240411\ubcf4\ub3c4\uc790\ub8cc) \uc7ac\uc815\ub3d9\ud5a5 4\uc6d4\ud638.pdf"", ""page_no"": 2}]",700,100,mmr,True,27557.687345714243,0.0,0
4,"‘24년 대학혁신지원사업에 대한 성과평가용 자료 제출 및 성과평가 실시가 언제 예정되어있고, 이에 따른 사업비 확정 및 인센티브 지급 시기는 언제인가요?",2024년+국립대학+육성사업+기본계획.pdf,21,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 21}, {""rank"": 2, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 16}, {""rank"": 3, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 6}, {""rank"": 4, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 17}, {""rank"": 5, ""source"": ""2024\ub144+\uad6d\ub9bd\ub300\ud559+\uc721\uc131\uc0ac\uc5c5+\uae30\ubcf8\uacc4\ud68d.pdf"", ""page_no"": 15}]",700,100,mmr,True,27557.687345714243,0.0,0
5,"2023년 국가안전시스템 개편에 대한 주요 성과와 함께, 이러한 개편을 통해 어떤 실질적인 훈련이 실시되었는지 설명해주세요.",2024년 행정안전부 업무계획.pdf,3,1,1,1,1,1.0,"[{""rank"": 1, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 3}, {""rank"": 2, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 3}, {""rank"": 3, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 11}, {""rank"": 4, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 12}, {""rank"": 5, ""source"": ""2024\ub144 \ud589\uc815\uc548\uc804\ubd80 \uc5c5\ubb34\uacc4\ud68d.pdf"", ""page_no"": 20}]",700,100,mmr,True,27557.687345714243,0.0,0
